"RNAiID","batchID","RNAi_geneName","RNAi_WBID","RNAi_seeding_stage","intended_RNAi_gene_name","intended_RNAi_WBID","note","RNAi_identity_QC","isValidRNAi","isICEL","isMetabolic","incl_in_mGRN","isResponsive","N_DE_targetExcluded"
"x.nhr_164 met3_lib1","met3_lib1","nhr-164","WBGene00008056","L1","Y44A6D.5","WBGene00012855",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,2
"x.nuaf_1 met3_lib1","met3_lib1","nuaf-1","WBGene00008225","L1","ddo-1","WBGene00008127",NA,"swap",TRUE,FALSE,TRUE,FALSE,FALSE,1
"x.ard_1 met3_lib1","met3_lib1","ard-1","WBGene00000181","L1","ard-1","WBGene00000181",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,705
"x.tdc_1 met3_lib2","met3_lib2","tdc-1","WBGene00006562","L1","tdc-1","WBGene00006562",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,10
"x.VECTORLIKE_lbp_1 met3_lib2","met3_lib2","VECTORLIKE-lbp-1",NA,"L1","lap-1","WBGene00002249","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~350bp insertion mapped to the pRH vector sequence (based on BLAST), which is similar to a vector control RNAi that expresses a non-targeting dsRNA.","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.D2023.4 met3_lib2","met3_lib2","D2023.4","WBGene00008408","L1","D2023.4","WBGene00008408",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.pycr_1 met3_lib2","met3_lib2","pycr-1","WBGene00010924","L1","pycr-1","WBGene00010924",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,56
"x.argn_1 met3_lib2","met3_lib2","argn-1","WBGene00020658","L1","argn-1","WBGene00020658",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,4
"x.F58H1.3 met3_lib2","met3_lib2","F58H1.3","WBGene00010286","L1","F58H1.3","WBGene00010286",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.phy_3 met3_lib2","met3_lib2","phy-3","WBGene00004026","L1","phy-3","WBGene00004026",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.henn_1 met3_lib2","met3_lib2","henn-1","WBGene00015349","L1","gln-2","WBGene00001603",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.ivd_1 met3_lib2","met3_lib2","ivd-1","WBGene00015326","L1","ivd-1","WBGene00015326",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,17
"x.smd_1 met3_lib2","met3_lib2","smd-1","WBGene00004875","L1","smd-1","WBGene00004875",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.asns_1 met3_lib2","met3_lib2","asns-1","WBGene00003816","L1","asns-1","WBGene00003816",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,49
"x.seld_1 met3_lib3","met3_lib3","seld-1","WBGene00012867","L1","seld-1","WBGene00012867",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,9
"x.F53F10.2 met3_lib3","met3_lib3","F53F10.2","WBGene00018764","L1","F53F10.2","WBGene00018764",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.ddo_3 met3_lib3","met3_lib3","ddo-3","WBGene00017648","L1","ddo-3","WBGene00017648",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,8
"x.VECTORLIKE_parp_2 met3_lib3","met3_lib3","SHORT-parp-2",NA,"L1","parp-2","WBGene00004050","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~140 bp insertion, with 27bp+23 bp targeting to two exons of parp-2, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect. [NOTE: The RNAi identity of this clone has been changed in a later stage of this project, based on recent Sanger sequencing results or criteria. This caused the inconsistency between the RNAi ID and RNAi target gene name. Please refer to RNAi target gene name for the final definition of this RNAi identity.]","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.glna_2 met3_lib3","met3_lib3","glna-2","WBGene00008435","L1","glna-2","WBGene00008435",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.gln_6 met3_lib3","met3_lib3","gln-6","WBGene00001607","L1","gln-6","WBGene00001607",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.riok_1 met3_lib3","met3_lib3","riok-1","WBGene00019698","L1","tyr-5","WBGene00021553",NA,"swap",TRUE,FALSE,FALSE,FALSE,TRUE,456
"x.tph_1 met3_lib3","met3_lib3","tph-1","WBGene00006600","L1","tph-1","WBGene00006600",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.NOSIGNAL_nkat_1 met3_lib3","met3_lib3","NOSIGNAL-nkat-1",NA,"L1","nkat-1","WBGene00009232","Failed to pass RNAi identity QC and Sanger sequencing of the RNAi plasmid returned no signal from both sides of the multiple cloning site. The RNAi identity of the condition is unclear.","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.SHORT_F08F3.4 met3_lib3","met3_lib3","SHORT-F08F3.4",NA,"L1","F08F3.4","WBGene00017262","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified 28bp + 23 bp targeting to F08F3.4, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect.","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.dnj_15 met3_lib4","met3_lib4","dnj-15","WBGene00001033","L1","dnj-15","WBGene00001033",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,5
"x.hdl_1 met3_lib4","met3_lib4","hdl-1","WBGene00001839","L1","hdl-1","WBGene00001839",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.mif_1 met3_lib4","met3_lib4","mif-1","WBGene00003234","L1","mif-1","WBGene00003234",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.W07E11.1 met3_lib4","met3_lib4","W07E11.1","WBGene00012326","L1","W07E11.1","WBGene00012326",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.gln_3 met3_lib4","met3_lib4","gln-3","WBGene00001604","L1","gln-3","WBGene00001604",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,184
"x.Y49E10.4 met3_lib4","met3_lib4","Y49E10.4","WBGene00013030","L1","tyr-1","WBGene00015332",NA,"swap",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.frh_1 met3_lib4","met3_lib4","frh-1","WBGene00001486","L1","frh-1","WBGene00001486",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.haao_1 met3_lib4","met3_lib4","haao-1","WBGene00010595","L1","haao-1","WBGene00010595",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,10
"x.hgo_1 met3_lib4","met3_lib4","hgo-1","WBGene00001843","L1","hgo-1","WBGene00001843",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,99
"x.tdo_2 met3_lib4","met3_lib4","tdo-2","WBGene00016201","L1","tdo-2","WBGene00016201",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,214
"x.tbh_1 met3_lib4","met3_lib4","tbh-1","WBGene00006541","L1","tbh-1","WBGene00006541",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.B0250.5 met3_lib4","met3_lib4","B0250.5","WBGene00007122","L1","B0250.5","WBGene00007122",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.bcat_1 met3_lib4","met3_lib4","bcat-1","WBGene00001149","L1","bcat-1","WBGene00001149",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,102
"x.afmd_1 met3_lib5","met3_lib5","afmd-1","WBGene00017051","L1","afmd-1","WBGene00017051",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,18
"x.RCBVECTOR_Y51H7C.9 met3_lib5","met3_lib5","RCBVECTOR-Y51H7C.9",NA,"L1","Y51H7C.9","WBGene00021787","Failed to pass RNAi identity QC and Sanger sequencing found a recombined vector, with multiple cloning site truncated and T7 promotor deleted. Therefore, the RNAi plasmid lacked valid dsRNA expression region, which is likely a result of vector recombination, and is expected to be deficient in producing dsRNA.","error",FALSE,FALSE,FALSE,FALSE,FALSE,3
"x.oatr_1 met3_lib5","met3_lib5","oatr-1","WBGene00015814","L1","oatr-1","WBGene00015814",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.pycr_4 met3_lib5","met3_lib5","pycr-4","WBGene00018904","L1","pycr-4","WBGene00018904",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.gldc_1 met3_lib5","met3_lib5","gldc-1","WBGene00020022","L1","gldc-1","WBGene00020022",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,6
"x.pah_1 met3_lib5","met3_lib5","pah-1","WBGene00000240","L1","pah-1","WBGene00000240",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,15
"x.T12A2.1 met3_lib5","met3_lib5","T12A2.1","WBGene00020436","L1","T12A2.1","WBGene00020436",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.B0228.7 met3_lib5","met3_lib5","B0228.7","WBGene00015064","L1","B0228.7","WBGene00015064",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.dpy_18 met3_lib5","met3_lib5","dpy-18","WBGene00001077","L1","dpy-18","WBGene00001077",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,40
"x.glna_3 met3_lib5","met3_lib5","glna-3","WBGene00009271","L1","glna-3","WBGene00009271",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ctl_1 met3_lib5","met3_lib5","ctl-1","WBGene00000830","L1","ctl-1","WBGene00000830",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.VECTORLIKE_odc_1 met3_lib6","met3_lib6","VECTORLIKE-odc-1",NA,"L1","odc-1","WBGene00003844","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified 18bp insertion targeting to a intron of cab-1, which is similar to a vector control RNAi that expresses a non-targeting dsRNA.","error",FALSE,FALSE,FALSE,FALSE,FALSE,3
"x.spds_1 met3_lib6","met3_lib6","spds-1","WBGene00012909","L1","spds-1","WBGene00012909",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.C31C9.2 met3_lib6","met3_lib6","C31C9.2","WBGene00007836","L1","C31C9.2","WBGene00007836",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.Y39B6A.3 met3_lib6","met3_lib6","Y39B6A.3","WBGene00012666","L1","Y39B6A.3","WBGene00012666",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,237
"x.mccc_1 met3_lib6","met3_lib6","mccc-1","WBGene00009319","L1","mccc-1","WBGene00009319",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,10
"x.phy_2 met3_lib6","met3_lib6","phy-2","WBGene00004025","L1","phy-2","WBGene00004025",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.VECTORLIKE_glna_1 met3_lib6","met3_lib6","VECTORLIKE-glna-1",NA,"L1","glna-1","WBGene00007480","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified an insertion targeting to pseudogene C09F9.7 when sequenced from one side, and no signal when from the other side, which is similar to a vector control RNAi that expresses a non-targeting dsRNA.","error",FALSE,FALSE,FALSE,FALSE,FALSE,4
"x.R05G6.5 met4_lib1","met4_lib1","R05G6.5","WBGene00019899","L1","R05G6.5","WBGene00019899",NA,"correct",TRUE,TRUE,FALSE,FALSE,FALSE,1
"x.stt_3 met4_lib1","met4_lib1","stt-3","WBGene00020437","L1","stt-3","WBGene00020437",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,136
"x.adk_1 met4_lib1","met4_lib1","adk-1","WBGene00011128","L1","adk-1","WBGene00011128",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,1141
"x.T19B4.3 met4_lib1","met4_lib1","T19B4.3","WBGene00020557","L1","T19B4.3","WBGene00020557",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.pnp_1 met4_lib1","met4_lib1","pnp-1","WBGene00019298","L1","pnp-1","WBGene00019298",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,24
"x.abhd_12 met4_lib1","met4_lib1","abhd-12","WBGene00022393","L1","abhd-12","WBGene00022393",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ipla_3 met4_lib1","met4_lib1","ipla-3","WBGene00012319","L1","ipla-3","WBGene00012319",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ppat_1 met4_lib1","met4_lib1","ppat-1","WBGene00011407","L1","ppat-1","WBGene00011407",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C29F7.3 met4_lib1","met4_lib1","C29F7.3","WBGene00007812","L1","C29F7.3","WBGene00007812",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.pus_1 met4_lib1","met4_lib1","pus-1","WBGene00004248","L1","pus-1","WBGene00004248",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.dhod_1 met4_lib2","met4_lib2","dhod-1","WBGene00020932","L1","dhod-1","WBGene00020932",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,6
"x.F40F8.1 met4_lib2","met4_lib2","F40F8.1","WBGene00009575","L1","F40F8.1","WBGene00009575",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.MULTIPLE_nhr_76_lin-7 met4_lib2","met4_lib2","MULTIPLE-nhr-76-lin-7",NA,"L1","vha-14","WBGene00010130","RNAi identity QC found the insert of the RNAi plasmid accidentally spaned multiple genes, resulting in unclear targeting specificity. Sanger sequencing found an insertion targeting to two unrelated genes, including ~300 bp mapped to nhr-76 and ~200 bp to lin-7. We do not know the reason to observe such insertion. The tentative target genes (based on dsRNA signals / Sanger sequencing) were labeled in the RNAi gene name.","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.VECTORLIKE_gcy_18 met4_lib2","met4_lib2","VECTORLIKE-gcy-18",NA,"L1","gcy-18","WBGene00001543","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~560 bp insertion targeting to the intron of unc-83, which is similar to a vector control RNAi that expresses a non-targeting dsRNA.","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.adah_1 met4_lib2","met4_lib2","adah-1","WBGene00015551","L1","adah-1","WBGene00015551",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,24
"x.pdi_3 met4_lib2","met4_lib2","pdi-3","WBGene00003964","L1","pdi-3","WBGene00003964",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,41
"x.drp_1 met4_lib2","met4_lib2","drp-1","WBGene00001093","L1","drp-1","WBGene00001093",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,62
"x.R12E2.11 met4_lib2","met4_lib2","R12E2.11","WBGene00020036","L1","R12E2.11","WBGene00020036",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.pde_2 met4_lib2","met4_lib2","pde-2","WBGene00011146","L1","pde-2","WBGene00011146",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,121
"x.adal_1 met4_lib2","met4_lib2","adal-1","WBGene00016632","L1","adal-1","WBGene00016632",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.hap_1 met4_lib3","met4_lib3","hap-1","WBGene00001823","L1","hap-1","WBGene00001823",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.SHORT_lars_1 met4_lib3","met4_lib3","SHORT-lars-1",NA,"L1","lars-1","WBGene00003073","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified 24bp targeting to lars-1, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect.","error",FALSE,FALSE,FALSE,FALSE,FALSE,4
"x.C47B2.2 met4_lib3","met4_lib3","C47B2.2","WBGene00008131","L1","C47B2.2","WBGene00008131",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.MULTIPLE_acl_9_unknown met4_lib3","met4_lib3","MULTIPLE-acl-9-unknown",NA,"L1","rnr-1","WBGene00004391","RNAi identity QC found the insert of the RNAi plasmid accidentally spaned multiple genes, resulting in unclear targeting specificity. Sanger sequencing found two peaks were found in Sanger sequencing result, one of which is identified to target acl-9 gene. We don't know what is the other peak (clone).. The tentative target genes (based on dsRNA signals / Sanger sequencing) were labeled in the RNAi gene name.","error",FALSE,FALSE,FALSE,FALSE,FALSE,3
"x.daf_18 met4_lib3","met4_lib3","daf-18","WBGene00000913","L1","daf-18","WBGene00000913",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ampd_1 met4_lib3","met4_lib3","ampd-1","WBGene00016415","L1","ampd-1","WBGene00016415",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,805
"x.thk_1 met4_lib3","met4_lib3","thk-1","WBGene00006568","L1","thk-1","WBGene00006568",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.C07D8.6 met4_lib3","met4_lib3","C07D8.6","WBGene00015565","L1","C07D8.6","WBGene00015565",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.xdh_1 met4_lib3","met4_lib3","xdh-1","WBGene00010083","L1","xdh-1","WBGene00010083",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.apy_1 met4_lib3","met4_lib3","apy-1","WBGene00017244","L1","apy-1","WBGene00017244",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.umps_1 met4_lib4","met4_lib4","umps-1","WBGene00011559","L1","umps-1","WBGene00011559",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,15
"x.pges_2 met4_lib4","met4_lib4","pges-2","WBGene00011239","L1","pges-2","WBGene00011239",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.uda_1 met4_lib4","met4_lib4","uda-1","WBGene00010697","L1","uda-1","WBGene00010697",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.T22D1.3 met4_lib4","met4_lib4","T22D1.3","WBGene00020682","L1","T22D1.3","WBGene00020682",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,59
"x.ftn_2 met4_lib4","met4_lib4","ftn-2","WBGene00001501","L1","ftn-2","WBGene00001501",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.upb_1 met4_lib4","met4_lib4","upb-1","WBGene00017440","L1","upb-1","WBGene00017440",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,6
"x.B0491.7 met4_lib4","met4_lib4","B0491.7","WBGene00007194","L1","B0491.7","WBGene00007194",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.spl_2 met4_lib4","met4_lib4","spl-2","WBGene00006418","L1","spl-2","WBGene00006418",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.NOSIGNAL_pisy_1 met4_lib4","met4_lib4","NOSIGNAL-pisy-1",NA,"L1","pisy-1","WBGene00012897","Failed to pass RNAi identity QC and Sanger sequencing of the RNAi plasmid returned no signal from both sides of the multiple cloning site. The RNAi identity of the condition is unclear.","error",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.dtmk_1 met4_lib4","met4_lib4","dtmk-1","WBGene00011272","L1","dtmk-1","WBGene00011272",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.F38B2.4 met4_lib4","met4_lib4","F38B2.4","WBGene00009531","L1","F38B2.4","WBGene00009531",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.F32D1.5 met4_lib4","met4_lib4","F32D1.5","WBGene00017984","L1","F32D1.5","WBGene00017984",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.pdi_2 met4_lib5","met4_lib5","pdi-2","WBGene00003963","L1","pdi-2","WBGene00003963",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,96
"x.SHORT_Y71H10B.1 met4_lib5","met4_lib5","SHORT-Y71H10B.1",NA,"L1","Y71H10B.1","WBGene00022201","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified 22 bp targeting to Y71H10B.1, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect.","error",FALSE,FALSE,FALSE,FALSE,FALSE,2
"x.ndk_1 met4_lib5","met4_lib5","ndk-1","WBGene00009119","L1","ndk-1","WBGene00009119",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,36
"x.nduf_6 met4_lib5","met4_lib5","nduf-6","WBGene00009051","L1","nars-1","WBGene00003815",NA,"swap",TRUE,TRUE,TRUE,TRUE,TRUE,450
"x.pyc_1 met4_lib5","met4_lib5","pyc-1","WBGene00004258","L1","pyc-1","WBGene00004258",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.aman_3 met4_lib5","met4_lib5","aman-3","WBGene00018594","L1","vha-10","WBGene00006919",NA,"swap",TRUE,FALSE,TRUE,FALSE,FALSE,1
"x.C01G6.5 met4_lib5","met4_lib5","C01G6.5","WBGene00007227","L1","eat-3","WBGene00001134",NA,"swap",TRUE,FALSE,FALSE,FALSE,TRUE,157
"x.cdd_2 met4_lib5","met4_lib5","cdd-2","WBGene00000392","L1","cdd-2","WBGene00000392",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.pyr_1 met4_lib5","met4_lib5","pyr-1","WBGene00004259","L1","pyr-1","WBGene00004259",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,20
"x.guk_1 met4_lib5","met4_lib5","guk-1","WBGene00020190","L1","guk-1","WBGene00020190",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,19
"x.acl_14 met4_lib5","met4_lib5","acl-14","WBGene00019465","L1","acl-14","WBGene00019465",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.set_14 met4_lib6","met4_lib6","set-14","WBGene00011068","L1","gmps-1","WBGene00010912",NA,"swap",TRUE,FALSE,FALSE,FALSE,TRUE,10
"x.B0001.4 met4_lib6","met4_lib6","B0001.4","WBGene00007089","L1","B0001.4","WBGene00007089",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.F25B5.3 met4_lib6","met4_lib6","F25B5.3","WBGene00017775","L1","F25B5.3","WBGene00017775",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,9
"x.vha_18 met4_lib6","met4_lib6","vha-18","WBGene00018698","L1","vha-18","WBGene00018698",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.C23H5.8 met4_lib6","met4_lib6","C23H5.8","WBGene00016027","L1","E02H1.6","WBGene00008458",NA,"swap",TRUE,FALSE,FALSE,FALSE,TRUE,168
"x.ZK643.2 met4_lib6","met4_lib6","ZK643.2","WBGene00014034","L1","ZK643.2","WBGene00014034",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,3
"x.gcy_23 met4_lib6","met4_lib6","gcy-23","WBGene00001548","L1","gcy-23","WBGene00001548",NA,"correct",TRUE,TRUE,FALSE,FALSE,FALSE,1
"x.cah_4 met4_lib6","met4_lib6","cah-4","WBGene00000282","L1","cah-4","WBGene00000282",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,117
"x.pfas_1 met4_lib6","met4_lib6","pfas-1","WBGene00008654","L1","pfas-1","WBGene00008654",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.NOSIGNAL_dgat_2 met4_lib6","met4_lib6","NOSIGNAL-dgat-2",NA,"L1","dgat-2","WBGene00010296","Failed to pass RNAi identity QC and Sanger sequencing of the RNAi plasmid returned no signal from both sides of the multiple cloning site. The RNAi identity of the condition is unclear.","error",FALSE,FALSE,FALSE,FALSE,FALSE,2
"x.hprt_1 met4_lib6","met4_lib6","hprt-1","WBGene00013690","L1","hprt-1","WBGene00013690",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,126
"x.cth_2 met5_lib1","met5_lib1","cth-2","WBGene00022856","L1","cth-2","WBGene00022856",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,13
"x.dlst_1 met5_lib1","met5_lib1","dlst-1","WBGene00020950","L1","dlst-1","WBGene00020950",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,1120
"x.pigc_1 met5_lib1","met5_lib1","pigc-1","WBGene00011860","L1","pigc-1","WBGene00011860",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.msra_1 met5_lib1","met5_lib1","msra-1","WBGene00018393","L1","msra-1","WBGene00018393",NA,"correct",TRUE,FALSE,TRUE,FALSE,FALSE,1
"x.C06A6.4 met5_lib1","met5_lib1","C06A6.4","WBGene00015509","L1","C06A6.4","WBGene00015509",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ethe_1 met5_lib1","met5_lib1","ethe-1","WBGene00007886","L1","ethe-1","WBGene00007886",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,23
"x.K07E3.4 met5_lib1","met5_lib1","K07E3.4","WBGene00019492","L1","K07E3.4","WBGene00019492",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.dpy_11 met5_lib1","met5_lib1","dpy-11","WBGene00001073","L1","mdh-1","WBGene00018491",NA,"swap",TRUE,FALSE,TRUE,TRUE,TRUE,186
"x.dao_3 met5_lib1","met5_lib1","dao-3","WBGene00000929","L1","dao-3","WBGene00000929",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.gcst_1 met5_lib1","met5_lib1","gcst-1","WBGene00017765","L1","gcst-1","WBGene00017765",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.idhb_1 met5_lib1","met5_lib1","idhb-1","WBGene00007993","L1","idhb-1","WBGene00007993",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ZK973.11 met5_lib2","met5_lib2","ZK973.11","WBGene00022836","L1","ZK973.11","WBGene00022836",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ttc_4 met5_lib2","met5_lib2","ttc-4","WBGene00015916","L1","idha-1","WBGene00009664",NA,"swap",TRUE,FALSE,FALSE,FALSE,TRUE,720
"x.dhs_25 met5_lib2","met5_lib2","dhs-25","WBGene00000988","L1","dhs-25","WBGene00000988",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.sams_3 met5_lib2","met5_lib2","sams-3","WBGene00015538","L1","sams-3","WBGene00015538",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,322
"x.dld_1 met5_lib2","met5_lib2","snx-1","WBGene00004927","L1","dld-1","WBGene00010794","The target gene name in RNAi ID (dld-1) is different than that in the actual RNAi target annotation (snx-1). This is NOT a typo. Sanger sequencing of this RNAi clone was done in later stage of the project, therefore the ""RNAiID"" was not corrected for this sample (issue discovered date: June 27, 2023). Please refer to the actual RNAi gene name and WBID for the RNAi target identity.","swap",TRUE,FALSE,FALSE,FALSE,FALSE,1
