rxnID,rxnFormula,LB,UB,note
RC02078,o2[c] + 2 34dhphe[c]  -> 2 h2o[c] + 2 dopaqn[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0018,0.5 o2[c] + 2 dopaqn[c]  -> h2o[c] + co2[c] + 34dhphe[c] + ind56qn[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC04886,o2[c] + ind56qn[c]  <=> h2o[c] + eumelanin[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02080,h[c] + 34dhphe[c]  -> co2[c] + dopa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00736,h[c] + tyr-L[c]  -> co2[c] + tym[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01795,o2[c] + phe-L[c] + thbpt[c]  -> h2o[c] + tyr-L[c] + dhbpt[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC07211,o2[c] + phe-L[c] + thbpt[c]  -> tyr-L[c] + thbpt4acam[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00699,h[c] + phe-L[c]  -> co2[c] + peamn[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00694,akg[c] + phe-L[c]  <=> glu-L[c] + phpyr[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01372,o2[c] + phpyr[c]  -> co2[c] + 2hyoxplac[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01378,phpyr[c]  <=> enphpyr[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00698,o2[c] + phe-L[c]  <=> h2o[c] + co2[c] + pad[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00685,h[c] + trp-L[c]  -> co2[c] + trypta[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00678,o2[c] + trp-L[c]  -> Lfmkynr[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03936,h2o[c] + Lfmkynr[c]  -> h[c] + ala-L[c] + nformanth[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01956,akg[c] + Lkynr[c]  <=> glu-L[c] + 4aphdob[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC03445,4aphdob[c]  -> h2o[c] + kynate[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00987,h2o[c] + Lkynr[c]  -> h[c] + ala-L[c] + anth[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01960,h[c] + nadph[c] + o2[c] + Lkynr[c]  -> h2o[c] + nadp[c] + hLkynr[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC04171,akg[c] + hLkynr[c]  <=> glu-L[c] + 42A3HP24DB[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02668,h2o[c] + hLkynr[c]  -> ala-L[c] + 3hanthrn[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02670,4 o2[c] + 2 3hanthrn[c]  <=> 4 h[c] + 2 h2o2[c] + cinnavalininate[c] + 2 o2s[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02665,o2[c] + 3hanthrn[c]  -> h[c] + cmusa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC04293,cmusa[c]  -> h[c] + h2o[c] + quln[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC04323,h[c] + cmusa[c]  -> co2[c] + am6sa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00842,h[c] + dhap[c] + nadh[c]  <=> nad[c] + glyc3p[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM00842,nadh[m] + h[m] + dhap[m]  <=> nad[m] + glyc3p[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01013,dhap[c] + Rtotalcoa[c]  -> coa[c] + adhap[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00851,glyc3p[c] + Rtotalcoa[c]  -> coa[c] + alpa_pl[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02241,alpa_pl[c] + Rtotal2coa[c]  -> coa[c] + pa_pl[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01310,h2o[c] + pchol[c]  -> h[c] + pa_pl[c] + chol[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01315,h2o[c] + pchol[c]  -> h[c] + Rtotal2[c] + lpchol[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01318,Rtotal2coa[c] + lpchol[c]  <=> coa[c] + pchol[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02746,h2o[c] + lpchol[c]  -> h[c] + Rtotal[c] + g3pc[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01030,h2o[c] + g3pc[c]  -> h[c] + glyc3p[c] + chol[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01023,accoa[c] + chol[c]  <=> coa[c] + ach[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01026,h2o[c] + ach[c]  -> h[c] + ac[c] + chol[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01021,atp[c] + chol[c]  -> adp[c] + h[c] + cholp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01890,h[c] + cholp[c] + ctp[c]  <=> ppi[c] + cdpchol[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02239,h2o[c] + pa_pl[c]  -> pi[c] + dag_pl[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02240,atp[c] + dag_pl[c]  -> adp[c] + h[c] + pa_pl[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02057,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM02055,h[m] + ps[m]  -> co2[m] + pe[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC07377,ser-L[c] + pchol[c]  <=> chol[c] + ps[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC09035,Rtotal2coa[c] + acg3ps[c]  <=> coa[c] + ps[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02038,h[c] + ctp[c] + ethamp[c]  <=> ppi[c] + cdpea[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01468,atp[c] + etha[c]  -> adp[c] + h[c] + ethamp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01470,h2o[c] + g3pe[c]  -> h[c] + glyc3p[c] + etha[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03416,h2o[c] + acg3pe[c]  -> h[c] + Rtotal[c] + g3pe[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02053,h2o[c] + pe[c]  -> h[c] + Rtotal2[c] + acg3pe[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC04480,Rtotal2coa[c] + acg3pe[c]  <=> coa[c] + pe[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02051,h2o[c] + pe[c]  <=> h[c] + pa_pl[c] + etha[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01799,h[c] + pa_pl[c] + ctp[c]  <=> ppi[c] + cdpdag[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01802,cdpdag[c] + inost[c]  <=> h[c] + cmp[c] + pail[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01801,glyc3p[c] + cdpdag[c]  <=> h[c] + cmp[c] + pgp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02030,cdpdag[c] + pglyc[c]  <=> h[c] + cmp[c] + clpn[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC09036,Rtotal2coa[c] + lpglyc[c]  <=> coa[c] + pglyc[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01752,h2o[c] + nad[c] + glyald[c]  <=> 2 h[c] + nadh[c] + glyc-R[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01036,h[c] + nadh[c] + glyald[c]  <=> nad[c] + glyc[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01041,h[c] + nadph[c] + glyald[c]  <=> nadp[c] + glyc[c] ,-0.01,1000,"Restricting non-canonical NADPH production flux. Canonical reactions were selected based on PMID: 24805240 (incl. RM00248, RC02736, RC01528, RC00267, RM00267, RM01220, RC01220 and RM00216)."
RC00847,atp[c] + glyc[c]  -> adp[c] + h[c] + glyc3p[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02251,Rtotal3coa[c] + dag_tag[c]  -> coa[c] + tag[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01011,atp[c] + dha[c]  -> adp[c] + h[c] + dhap[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01351,h2o[c] + mag[c]  <=> h[c] + glyc[c] + Rtotal4[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC03755,mag[c] + Rtotal5coa[c]  -> coa[c] + dag_tag[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01280,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM01282,etfox[m] + pmtcoa[m]  <=> etfrd[m] + hdd2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04738,3hhdcoa[m]  <=> h2o[m] + hdd2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04737,nadh[m] + h[m] + 3ohdcoa[m]  <=> nad[m] + 3hhdcoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM03991,coa[m] + 3ohdcoa[m]  <=> accoa[m] + tdcoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM03990,etfox[m] + tdcoa[m]  <=> etfrd[m] + td2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04740,3htdcoa[m]  <=> h2o[m] + td2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04739,nadh[m] + h[m] + 3otdcoa[m]  <=> nad[m] + 3htdcoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM03858,coa[m] + 3otdcoa[m]  <=> accoa[m] + ddcacoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM03857,etfox[m] + ddcacoa[m]  <=> etfrd[m] + dd2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04170,3hddcoa[m]  <=> h2o[m] + dd2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04741,nadh[m] + h[m] + 3oddcoa[m]  <=> nad[m] + 3hddcoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04742,coa[m] + 3oddcoa[m]  <=> accoa[m] + dcacoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04754,etfox[m] + dcacoa[m]  <=> etfrd[m] + dc2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04744,3hdcoa[m]  <=> h2o[m] + dc2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04743,nadh[m] + h[m] + 3odcoa[m]  <=> nad[m] + 3hdcoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM03778,coa[m] + 3odcoa[m]  <=> accoa[m] + occoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM03777,etfox[m] + occoa[m]  <=> etfrd[m] + oc2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04746,3hocoa[m]  <=> h2o[m] + oc2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04745,nadh[m] + h[m] + 3oocoa[m]  <=> nad[m] + 3hocoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04747,coa[m] + 3oocoa[m]  <=> accoa[m] + hxcoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04751,etfox[m] + hxcoa[m]  <=> etfrd[m] + hx2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04749,3hhcoa[m]  <=> h2o[m] + hx2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM04748,nadh[m] + h[m] + 3ohcoa[m]  <=> nad[m] + 3hhcoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM01177,coa[m] + 3ohcoa[m]  <=> accoa[m] + btcoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM01175,etfox[m] + btcoa[m]  <=> etfrd[m] + b2coa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM02488,h[m] + etfox[m] + glutcoa[m]  -> co2[m] + etfrd[m] + b2coa[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM01923,coa[m] + pmtcrn[m]  -> pmtcoa[m] + crn[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01923,crn[c] + pmtcoa[c]  -> coa[c] + pmtcrn[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM06985,h[m] + nadph[m] + hx2coa[m]  -> nadp[m] + hxcoa[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03776,h[m] + nadph[m] + oc2coa[m]  -> nadp[m] + occoa[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM04753,h[m] + nadph[m] + dc2coa[m]  -> nadp[m] + dcacoa[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03856,h[m] + nadph[m] + dd2coa[m]  -> nadp[m] + ddcacoa[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM03989,h[m] + nadph[m] + td2coa[m]  -> nadp[m] + tdcoa[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM01278,h[m] + nadph[m] + hdd2coa[m]  -> nadp[m] + pmtcoa[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0019,atp[c] + accoa[c] + hco3[c]  <=> adp[c] + h[c] + pi[c] + malcoa[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RCC0020,20 h[c] + 14 nadph[c] + accoa[c] + 7 malcoa[c]  -> 6 h2o[c] + 7 co2[c] + 14 nadp[c] + 8 coa[c] + hdca[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM02085,h2o[m] + 3mgcoa[m]  <=> hmgcoa[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RM01939,akg[m] + L2aadp[m]  <=> glu-L[m] + 2oxoadp[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00551,h2o[c] + arg-L[c]  -> orn[c] + urea[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RM00471,4h2oglt[m]  <=> pyr[m] + glx[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00471,4h2oglt[c]  <=> pyr[c] + glx[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01959,h2o[c] + Lfmkynr[c]  -> h[c] + for[c] + Lkynr[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00988,h2o[c] + nformanth[c]  <=> h[c] + for[c] + anth[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01321,cdpchol[c] + dag_pl[c]  <=> h[c] + pchol[c] + cmp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02037,amet[c] + ethamp[c]  -> h[c] + ahcys[c] + methamp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RCC0021,2 amet[c] + methamp[c]  -> 2 h[c] + 2 ahcys[c] + cholp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02029,h2o[c] + pgp[c]  -> pi[c] + pglyc[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC03889,h2o[c] + nad[c] + am6sa[c]  -> 2 h[c] + nadh[c] + amuco[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01938,h[c] + h2o[c] + nadph[c] + amuco[c]  -> nadp[c] + nh4[c] + 2oxoadp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01054,h2o[c] + adprib[c]  -> 2 h[c] + amp[c] + r5p[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC04144,atp[c] + pram[c] + gly[c]  <=> adp[c] + h[c] + pi[c] + gar[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC04325,gar[c] + 10fthf[c]  <=> h[c] + thf[c] + fgam[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC04463,atp[c] + h2o[c] + gln-L[c] + fgam[c]  -> adp[c] + h[c] + pi[c] + glu-L[c] + fpram[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC04208,atp[c] + fpram[c]  -> adp[c] + 2 h[c] + pi[c] + air[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC04209,co2[c] + air[c]  <=> h[c] + 5aizc[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC04591,atp[c] + asp-L[c] + 5aizc[c]  <=> adp[c] + h[c] + pi[c] + 25aics[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC04559,25aics[c]  <=> fum[c] + aicar[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC04560,10fthf[c] + aicar[c]  <=> thf[c] + fprica[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01127,h2o[c] + imp[c]  <=> fprica[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01126,h2o[c] + imp[c]  -> pi[c] + ins[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01863,pi[c] + ins[c]  <=> r1p[c] + hxan[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01132,prpp[c] + hxan[c]  -> ppi[c] + imp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00185,atp[c] + adn[c]  -> adp[c] + h[c] + amp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00183,amp[c] + h2o[c]  -> pi[c] + adn[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01561,pi[c] + adn[c]  <=> r1p[c] + ade[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00190,prpp[c] + ade[c]  -> amp[c] + ppi[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02748,pi[c] + din[c]  <=> hxan[c] + 2dr1p[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02557,pi[c] + dad-2[c]  <=> ade[c] + 2dr1p[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02088,h2o[c] + damp[c]  -> pi[c] + dad-2[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01547,atp[c] + damp[c]  <=> adp[c] + dadp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02017,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01138,h[c] + pep[c] + dadp[c]  -> pyr[c] + datp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01137,atp[c] + dadp[c]  <=> adp[c] + datp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00089,atp[c]  -> ppi[c] + camp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00191,h2o[c] + camp[c]  -> h[c] + amp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00509,atp[c] + aps[c]  <=> adp[c] + h[c] + paps[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00529,atp[c] + h[c] + so4[c]  <=> ppi[c] + aps[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00961,h2o[c] + idp[c]  <=> h[c] + pi[c] + imp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00722,atp[c] + idp[c]  <=> adp[c] + itp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00720,h2o[c] + itp[c]  -> h[c] + ppi[c] + imp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01134,2 h[c] + nadph[c] + gmp[c]  -> nadp[c] + nh4[c] + imp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01130,h2o[c] + nad[c] + imp[c]  -> h[c] + nadh[c] + xmp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01230,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01231,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02719,h2o[c] + xmp[c]  -> pi[c] + xtsn[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02297,pi[c] + xtsn[c]  <=> r1p[c] + xan[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02142,prpp[c] + xan[c]  -> ppi[c] + xmp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02103,h2o[c] + nad[c] + xan[c]  <=> h[c] + nadh[c] + urate[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02107,h2o[c] + o2[c] + xan[c]  -> h2o2[c] + urate[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01768,h2o[c] + nad[c] + hxan[c]  -> h[c] + nadh[c] + xan[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01769,h2o[c] + o2[c] + hxan[c]  -> h2o2[c] + xan[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01227,h2o[c] + gmp[c]  -> pi[c] + gsn[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02147,pi[c] + gsn[c]  <=> r1p[c] + gua[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01229,prpp[c] + gua[c]  -> ppi[c] + gmp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01969,pi[c] + dgsn[c]  <=> 2dr1p[c] + gua[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00332,atp[c] + gmp[c]  <=> adp[c] + gdp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC00328,h2o[c] + gdp[c]  -> h[c] + pi[c] + gmp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00330,atp[c] + gdp[c]  <=> adp[c] + gtp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC02019,gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC02090,atp[c] + dgmp[c]  <=> adp[c] + dgdp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
RC01968,h2o[c] + dgmp[c]  -> pi[c] + dgsn[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00426,h2o[c] + gtp[c]  -> h[c] + ppi[c] + gmp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01855,h2o[c] + dgtp[c]  -> h[c] + ppi[c] + dgmp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00335,h2o[c] + gtp[c]  -> h[c] + pi[c] + gdp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC00434,gtp[c]  -> ppi[c] + 35cgmp[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
RC01857,atp[c] + dgdp[c]  <=> adp[c] + dgtp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
